index,fuel_type,seats,mileage,ownership,transmission,fuel_economy,engine(cc),horsepower,torque(Nm),price,Make,Model,car_rating
807,Petrol,5,0.03666948352139981,0.5,Automatic,0.0025149253169984382,4.2638036809881343e-10,4.2638036809881343e-10,0.01005882782637428,0.0003400048572122459,Audi,A4,0.6986856068677273
808,Petrol,5,0.01653129194213849,0.0,Automatic,0.4972656769110799,9.253987730075542e-09,9.253987730075542e-09,0.00026147217710746233,0.0006785811225874656,Mercedes-Benz,AMG,69.90910337559522
809,Diesel,5,0.07239449222051,0.5,Manual,0.003023928147856547,4.4662576687185063e-10,4.4662576687185063e-10,0.0005604925780815315,9.714424491778454e-05,Renault,Duster,6.147108687305559
810,Petrol,5,0.02641546950340508,0.0,Automatic,0.0,9.174846625780943e-10,9.174846625780943e-10,0.024706731304227313,0.0013143044900641439,Mercedes-Benz,S-Class,30.504364715377278
811,Petrol,5,0.11255952676840482,0.0,Automatic,0.001752674772265113,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,0.00013943056329376134,Hyundai,Creta,29.000786753324807
812,Diesel,7,0.06348063826614306,0.5,Automatic,0.0012762681818067846,8.435582822098827e-10,8.435582822098827e-10,0.0011796969243908482,0.0003500050000714296,Toyota,Fortuner,-1.141402075672826
813,Petrol,5,0.02382064920216732,0.0,Automatic,0.002755636015335278,1.0585889570568383e-09,1.0585889570568383e-09,0.017657222947016726,0.001157159387991257,Lexus,RX,38.09129456618482
814,Petrol,5,0.08881244718397374,0.0,Manual,0.24828054831891155,2.042944785279207e-10,2.042944785279207e-10,4.9836733495678206e-05,3.157187959827998e-05,Maruti,Wagon,27.10404927868161
815,Diesel,5,0.04618382462593826,0.0,Automatic,0.0021388148508471264,5.966257668720806e-10,5.966257668720806e-10,0.016467285597934984,0.0009785854083629768,Mercedes-Benz,GLC,36.89618170019179
816,Diesel,5,0.08279564547397722,0.0,Manual,0.005085013502365734,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,8.014400205717225e-05,Maruti,Ciaz,26.809381142572946
817,Diesel,4,0.0548312372620172,0.5,Automatic,0.002326870083922782,9.165644171793198e-10,9.165644171793198e-10,0.0017729588614832368,0.0006000085715510222,BMW,6,7.022634850655638
818,Petrol,5,0.07459959238455037,0.0,Manual,0.0025550437667212446,3.6595092024596e-10,3.6595092024596e-10,0.0005802907324839242,5.1429306132944744e-05,Honda,Amaze,15.596843088069358
819,Diesel,5,0.03629964706467167,0.0,Automatic,0.0028734839613960214,6.558282208599015e-10,6.558282208599015e-10,0.00010445233184710636,0.00037857683681195446,Mercedes-Benz,C-Class,25.144329717564872
820,Petrol,5,0.12652781229805635,0.0,Automatic,0.0019607892302021725,4.582822085896599e-10,4.582822085896599e-10,0.0007420894426000301,8.314404491492736e-05,Ford,Ecosport,20.650691561752414
821,Petrol,6,0.02286026743550231,0.0,Manual,0.002808291480596461,4.4693251533810874e-10,4.4693251533810874e-10,0.0006929354040837448,0.0001321447449249275,Maruti,XL6,33.51588511029644
822,Diesel,7,0.08666699806134115,0.0,Manual,0.0018278968654953749,6.668711656451946e-10,6.668711656451946e-10,0.01042475233532885,0.00015143073472478178,Mahindra,XUV500,30.77238260136457
823,Petrol,5,0.030121787542874184,0.0,Automatic,0.001802822834418621,6.092024539886644e-10,6.092024539886644e-10,0.001315553225290026,0.0006964385205502937,Mercedes-Benz,E-Class,33.10697620215584
824,Petrol,5,0.07154148232837897,0.0,Manual,0.0018755375245412078,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,0.00010714438777696824,Hyundai,Creta,23.388061799235928
825,Petrol,5,0.09480340010936023,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,6.000085715510222e-05,Maruti,Baleno,22.294959634791116
826,Petrol,5,0.07237659690808768,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,7.500107144387777e-05,Maruti,Baleno,27.24325740664049
827,Diesel,5,0.030121787542874184,0.5,Automatic,0.4869853241696107,7.402760736207672e-09,7.402760736207672e-09,0.00032974167504674754,0.001127158959413706,Mercedes-Benz,GLE,43.79389759044415
828,Diesel,5,0.12183327533926529,0.0,Manual,0.004335299973170787,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,7.92868469549565e-05,Maruti,SX4,24.827445075540926
829,Petrol,5,0.09807426554655266,0.0,Manual,0.002705487953181769,3.656441717797019e-10,3.656441717797019e-10,0.005574887201722029,6.071515307361534e-05,Hyundai,i20,22.34704152859841
830,Petrol,5,0.06204702490430978,0.0,Manual,0.0032395648151166316,4.196319018411344e-10,4.196319018411344e-10,0.0006103293115772097,8.171545307790111e-05,Maruti,Ciaz,27.75183539442301
831,Petrol,5,0.0004692548590744147,0.0,Automatic,0.0022792294248769485,4.573619631908855e-10,4.573619631908855e-10,0.013720803695837539,0.0008392977042529179,Mercedes-Benz,C-Class,50.54614851201056
832,Petrol,5,0.1845603221156236,0.0,Automatic,0.0019532670208791455,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,5.000071429591851e-05,Honda,City,29.258733627318755
833,Petrol,5,0.13655117562260774,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,5.728653266475235e-05,Maruti,Baleno,20.21545852246207
834,Petrol,5,0.16414574737783963,0.0,Automatic,0.000975379808885735,5.493865030683272e-10,5.493865030683272e-10,0.00010991389168224917,0.00010714438777696824,Mercedes-Benz,C-Class,7.199397626224073
835,Diesel,7,0.027650246060545808,0.0,Automatic,0.6888312743374814,6.168711656451179e-09,6.168711656451179e-09,0.00032974167504674754,0.0006000085715510222,Toyota,Fortuner,75.07337247749194
836,Diesel,5,0.1484853606402545,0.0,Manual,0.004335299973170787,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,7.100101430020428e-05,Maruti,SX4,23.50020278499674
837,Diesel,7,0.049890142665407367,0.5,Automatic,0.0015721417485124833,5.984662576696295e-10,5.984662576696295e-10,0.011435140904830271,0.0002714324490349862,Tata,Safari,15.392597287324135
838,Petrol,5,0.06100909678381468,0.5,Automatic,0.002845902527211592,7.634969325165084e-10,7.634969325165084e-10,0.001065004167852849,0.00016428806125801798,Toyota,Camry,10.559052604757996
839,Diesel,5,0.03629964706467167,0.0,Automatic,0.0028734839613960214,6.558282208599015e-10,6.558282208599015e-10,0.00010445233184710636,0.00037857683681195446,Mercedes-Benz,C-Class,25.144329717564872
840,Petrol,5,0.12652781229805635,0.0,Automatic,0.0019607892302021725,4.582822085896599e-10,4.582822085896599e-10,0.0007420894426000301,8.314404491492736e-05,Ford,Ecosport,20.650691561752414
841,Petrol,6,0.02286026743550231,0.0,Manual,0.002808291480596461,4.4693251533810874e-10,4.4693251533810874e-10,0.0006929354040837448,0.0001321447449249275,Maruti,XL6,33.51588511029644
842,Diesel,7,0.08666699806134115,0.0,Manual,0.0018278968654953749,6.668711656451946e-10,6.668711656451946e-10,0.01042475233532885,0.00015143073472478178,Mahindra,XUV500,30.77238260136457
843,Petrol,5,0.030121787542874184,0.0,Automatic,0.001802822834418621,6.092024539886644e-10,6.092024539886644e-10,0.001315553225290026,0.0006964385205502937,Mercedes-Benz,E-Class,33.10697620215584
844,Petrol,5,0.07154148232837897,0.0,Manual,0.0018755375245412078,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,0.00010714438777696824,Hyundai,Creta,23.388061799235928
845,Petrol,5,0.09480340010936023,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,6.000085715510222e-05,Maruti,Baleno,22.294959634791116
846,Petrol,5,0.07237659690808768,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,7.500107144387777e-05,Maruti,Baleno,27.24325740664049
847,Diesel,5,0.030121787542874184,0.5,Automatic,0.4869853241696107,7.402760736207672e-09,7.402760736207672e-09,0.00032974167504674754,0.001127158959413706,Mercedes-Benz,GLE,43.79389759044415
848,Diesel,5,0.12183327533926529,0.0,Manual,0.004335299973170787,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,7.92868469549565e-05,Maruti,SX4,24.827445075540926
849,Petrol,5,0.09807426554655266,0.0,Manual,0.002705487953181769,3.656441717797019e-10,3.656441717797019e-10,0.005574887201722029,6.071515307361534e-05,Hyundai,i20,22.34704152859841
850,Petrol,5,0.06204702490430978,0.0,Manual,0.0032395648151166316,4.196319018411344e-10,4.196319018411344e-10,0.0006103293115772097,8.171545307790111e-05,Maruti,Ciaz,27.75183539442301
851,Petrol,5,0.0004692548590744147,0.0,Automatic,0.0022792294248769485,4.573619631908855e-10,4.573619631908855e-10,0.013720803695837539,0.0008392977042529179,Mercedes-Benz,C-Class,50.54614851201056
852,Petrol,5,0.1845603221156236,0.0,Automatic,0.0019532670208791455,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,5.000071429591851e-05,Honda,City,29.258733627318755
853,Petrol,5,0.13655117562260774,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,5.728653266475235e-05,Maruti,Baleno,20.21545852246207
854,Petrol,5,0.16414574737783963,0.0,Automatic,0.000975379808885735,5.493865030683272e-10,5.493865030683272e-10,0.00010991389168224917,0.00010714438777696824,Mercedes-Benz,C-Class,7.199397626224073
855,Diesel,7,0.027650246060545808,0.0,Automatic,0.6888312743374814,6.168711656451179e-09,6.168711656451179e-09,0.00032974167504674754,0.0006000085715510222,Toyota,Fortuner,75.07337247749194
856,Diesel,5,0.1484853606402545,0.0,Manual,0.004335299973170787,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,7.100101430020428e-05,Maruti,SX4,23.50020278499674
857,Diesel,7,0.049890142665407367,0.5,Automatic,0.0015721417485124833,5.984662576696295e-10,5.984662576696295e-10,0.011435140904830271,0.0002714324490349862,Tata,Safari,15.392597287324135
858,Petrol,5,0.06100909678381468,0.5,Automatic,0.002845902527211592,7.634969325165084e-10,7.634969325165084e-10,0.001065004167852849,0.00016428806125801798,Toyota,Camry,10.559052604757996
859,Diesel,5,0.008993388676243974,0.0,Automatic,0.0014267123682673091,8.957055214737664e-10,8.957055214737664e-10,0.01921376750003243,7.142959185131218e-06,Mercedes-Benz,S-Class,50.394138557241355
860,Petrol,5,0.051538499776308595,0.0,Automatic,0.0030665540006870285,4.4693251533810874e-10,4.4693251533810874e-10,0.007037219847581518,0.00010414434491921312,Maruti,Ciaz,32.41759505804132
861,Petrol,5,0.1845603221156236,0.0,Automatic,0.0019532670208791455,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,4.64292347033529e-05,Honda,City,29.258911538084096
862,Petrol,5,0.12065417308743848,0.0,Manual,0.0032696536524087372,3.656441717797019e-10,3.656441717797019e-10,0.005664320244022493,4.2429177559679426e-05,Maruti,Swift,13.59196977941224
863,Diesel,5,0.07027489188248744,0.5,Automatic,0.0013840865154368274,9.171779141118361e-10,9.171779141118361e-10,0.022875743369495685,1.1428734696209946e-05,Land,Rover,7.286896047738558
864,Petrol,5,0.07954267534920713,0.0,Manual,0.002429673611337474,3.662576687122182e-10,3.662576687122182e-10,0.0005939446320717813,8.357262246603522e-05,Honda,WR-V,26.839048897525124
865,Petrol,5,0.06377094000099418,0.5,Manual,0.0023043034559537033,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,9.214417348819269e-05,Hyundai,Verna,2.7219699559028876
866,Petrol,5,0.06120395685241338,0.0,Manual,0.002404599580260719,4.5766871165714363e-10,4.5766871165714363e-10,0.000789195396178137,8.500121430306147e-05,Honda,City,16.26537713740982
867,Diesel,5,0.0412407416612815,0.5,Automatic,0.002078637176262917,5.966257668720806e-10,5.966257668720806e-10,0.0012971204608464189,0.0006271518164545209,Mercedes-Benz,E-Class,11.494084117459874
868,Petrol,5,0.08549783764974896,0.0,Automatic,0.002429673611337474,4.579754601234018e-10,4.579754601234018e-10,0.0006683583848256021,6.342947756396521e-05,Nissan,Sunny,22.715237491401304
869,Diesel,7,0.08695531142814533,0.0,Automatic,0.0008901281032247712,8.435582822098827e-10,8.435582822098827e-10,0.0011592160750090628,0.0002785754082201174,Toyota,Innova,30.243416324348182
870,Petrol,5,0.10105880598498782,0.0,Automatic,0.003279683264839439,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,6.200088572693895e-05,Maruti,Ignis,26.05867523001024
871,Diesel,7,0.08571854650295768,0.5,Automatic,0.0007998615913484565,9.14723926381771e-10,9.14723926381771e-10,0.00016452949003367733,0.0007214388776982529,Mercedes-Benz,GLS,-2.3419724064508167
872,Petrol,5,0.1845603221156236,0.0,Automatic,0.0019532670208791455,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,5.000071429591851e-05,Honda,City,29.258733627318755
873,Diesel,5,0.08704081125416313,0.0,Automatic,0.0029562282639493103,4.4662576687185063e-10,4.4662576687185063e-10,0.007392221236865801,8.885841226303233e-05,Renault,Duster,26.830152539428163
874,Petrol,5,0.10178058358602177,0.0,Automatic,0.001752674772265113,4.877300613504413e-10,4.877300613504413e-10,0.008227839891642653,0.00016643094901355735,Mercedes-Benz,B,18.409969550597445
875,Petrol,5,0.13246309091812894,0.0,Manual,0.00262274365062848,3.046012269943322e-10,3.046012269943322e-10,0.008068089266464724,9.98585694081344e-05,Hyundai,Venue,32.247719848726234
876,Petrol,5,0.06718695630561215,0.0,Manual,0.0033097721021315436,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,8.214403062900899e-05,Maruti,Baleno,27.746473239089877
877,Petrol,5,0.06718695630561215,0.0,Automatic,0.00047389918735065263,9.174846625780943e-10,9.174846625780943e-10,0.022418337733302474,0.0006350090715581653,Mercedes-Benz,GLE,24.584942952523704
878,Diesel,5,0.008993388676243974,0.0,Automatic,0.0014267123682673091,8.957055214737664e-10,8.957055214737664e-10,0.01921376750003243,7.142959185131218e-06,Mercedes-Benz,S-Class,50.394138557241355
879,Petrol,5,0.051538499776308595,0.0,Automatic,0.0030665540006870285,4.4693251533810874e-10,4.4693251533810874e-10,0.007037219847581518,0.00010414434491921312,Maruti,Ciaz,32.41759505804132
880,Petrol,5,0.1845603221156236,0.0,Automatic,0.0019532670208791455,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,4.64292347033529e-05,Honda,City,29.258911538084096
881,Petrol,5,0.12065417308743848,0.0,Manual,0.0032696536524087372,3.656441717797019e-10,3.656441717797019e-10,0.005664320244022493,4.2429177559679426e-05,Maruti,Swift,13.59196977941224
882,Diesel,5,0.07027489188248744,0.5,Automatic,0.0013840865154368274,9.171779141118361e-10,9.171779141118361e-10,0.022875743369495685,1.1428734696209946e-05,Land,Rover,7.286896047738558
883,Petrol,5,0.07954267534920713,0.0,Manual,0.002429673611337474,3.662576687122182e-10,3.662576687122182e-10,0.0005939446320717813,8.357262246603522e-05,Honda,WR-V,26.839048897525124
884,Petrol,5,0.06377094000099418,0.5,Manual,0.0023043034559537033,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,9.214417348819269e-05,Hyundai,Verna,2.7219699559028876
885,Petrol,5,0.06120395685241338,0.0,Manual,0.002404599580260719,4.5766871165714363e-10,4.5766871165714363e-10,0.000789195396178137,8.500121430306147e-05,Honda,City,16.26537713740982
886,Diesel,5,0.0412407416612815,0.5,Automatic,0.002078637176262917,5.966257668720806e-10,5.966257668720806e-10,0.0012971204608464189,0.0006271518164545209,Mercedes-Benz,E-Class,11.494084117459874
887,Petrol,5,0.08549783764974896,0.0,Automatic,0.002429673611337474,4.579754601234018e-10,4.579754601234018e-10,0.0006683583848256021,6.342947756396521e-05,Nissan,Sunny,22.715237491401304
888,Diesel,7,0.08695531142814533,0.0,Automatic,0.0008901281032247712,8.435582822098827e-10,8.435582822098827e-10,0.0011592160750090628,0.0002785754082201174,Toyota,Innova,30.243416324348182
889,Petrol,5,0.10105880598498782,0.0,Automatic,0.003279683264839439,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,6.200088572693895e-05,Maruti,Ignis,26.05867523001024
890,Diesel,7,0.08571854650295768,0.5,Automatic,0.0007998615913484565,9.14723926381771e-10,9.14723926381771e-10,0.00016452949003367733,0.0007214388776982529,Mercedes-Benz,GLS,-2.3419724064508167
891,Petrol,5,0.1845603221156236,0.0,Automatic,0.0019532670208791455,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,5.000071429591851e-05,Honda,City,29.258733627318755
892,Diesel,5,0.08704081125416313,0.0,Automatic,0.0029562282639493103,4.4662576687185063e-10,4.4662576687185063e-10,0.007392221236865801,8.885841226303233e-05,Renault,Duster,26.830152539428163
893,Petrol,5,0.10178058358602177,0.0,Automatic,0.001752674772265113,4.877300613504413e-10,4.877300613504413e-10,0.008227839891642653,0.00016643094901355735,Mercedes-Benz,B,18.409969550597445
894,Petrol,5,0.13246309091812894,0.0,Manual,0.00262274365062848,3.046012269943322e-10,3.046012269943322e-10,0.008068089266464724,9.98585694081344e-05,Hyundai,Venue,32.247719848726234
895,Petrol,5,0.06718695630561215,0.0,Manual,0.0033097721021315436,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,8.214403062900899e-05,Maruti,Baleno,27.746473239089877
896,Petrol,5,0.06718695630561215,0.0,Automatic,0.00047389918735065263,9.174846625780943e-10,9.174846625780943e-10,0.022418337733302474,0.0006350090715581653,Mercedes-Benz,GLE,24.584942952523704
897,Diesel,5,0.030121787542874184,0.5,Automatic,0.0008500096535019644,7.346625766882433e-10,7.346625766882433e-10,0.0001351736059197847,0.0007285818368833842,Volvo,XC60,11.923829601799538
898,Petrol,5,0.05920365859720634,0.5,Manual,0.29817787016165226,2.630368098163543e-09,2.630368098163543e-09,6.622141300110665e-05,3.157187959827998e-05,Maruti,Ritz,6.1582555912205414
899,Petrol,5,0.07954267534920713,0.0,Manual,0.0022541553938001955,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,7.500107144387777e-05,Honda,City,15.344510462103473
900,Petrol,5,0.1066202714122384,0.5,Manual,0.002780710046412031,3.656441717797019e-10,3.656441717797019e-10,4.437517366053538e-05,3.828626123230332e-05,Hyundai,Grand,-14.7520656094513
901,Petrol,5,0.012824973902669384,0.0,Automatic,0.002755636015335278,1.0585889570568383e-09,1.0585889570568383e-09,0.0001652121850130702,0.0009285846940670582,Lexus,RX,22.451592694885235
902,Petrol,5,0.13348710046229556,0.0,Automatic,0.0023043034559537033,3.6595092024596e-10,3.6595092024596e-10,0.000729118237991566,8.742982042600608e-05,Tata,Nexon,27.98401062177364
903,Petrol,5,0.15985087239648058,0.0,Automatic,0.0019532670208791455,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,5.000071429591851e-05,Honda,City,30.48961763401977
904,Petrol,4,0.03506288213948402,0.0,Automatic,0.0007070876763644665,9.122699386517059e-10,9.122699386517059e-10,0.00026829912690139087,0.0010000142859183704,BMW,M2,32.73896509002572
905,Petrol,5,0.07745091216384152,0.0,Manual,0.002780710046412031,3.656441717797019e-10,3.656441717797019e-10,0.005576935286660208,6.342947756396521e-05,Hyundai,Grand,27.209962878440404
906,Diesel,5,0.10301734851120942,0.0,Automatic,0.002148844463277827,6.10429447853697e-10,6.10429447853697e-10,0.012444846779352299,0.00021286018371691025,Hyundai,Tucson,26.239589172346726
907,Petrol,5,0.1251657801859124,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,5.9143702052886474e-05,Maruti,Baleno,16.950652108118838
908,Petrol,4,0.038645921360043745,0.5,Automatic,0.0021714110912469066,6.113496932524713e-10,6.113496932524713e-10,0.00014609672559007033,0.00042857755110787296,Mini,3,0.08491083843743613
909,Petrol,5,0.09313317094994282,0.0,Automatic,0.0010506019021159973,6.092024539886644e-10,6.092024539886644e-10,0.012347221397299121,0.00032714753067900965,Mercedes-Benz,E-Class,15.171089808151063
910,Petrol,5,0.049611771138837794,0.5,Automatic,0.0030665540006870285,4.4693251533810874e-10,4.4693251533810874e-10,0.007037219847581518,0.00010200145716367377,Maruti,Ciaz,7.60652912142655
911,Diesel,5,0.021899885668837302,0.0,Automatic,0.0014267123682673091,8.957055214737664e-10,8.957055214737664e-10,0.01921376750003243,0.0013714481635451936,Mercedes-Benz,S-Class,38.1876401929376
912,Diesel,7,0.05606800218720485,0.0,Automatic,0.7314571271679634,0.9999999999999999,0.9999999999999999,0.0004662806709253179,8.571551022157461e-07,Mercedes-Benz,GLS,75.8177868116794
913,Diesel,5,0.07300690957896305,0.0,Manual,0.004335299973170787,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,9.714424491778454e-05,Maruti,SX4,31.090676318003055
914,Petrol,5,0.04865337774021971,0.0,Automatic,0.002404599580260719,4.5766871165714363e-10,4.5766871165714363e-10,0.0007912434811163155,0.0001421448877841112,Honda,City,36.047178109724086
915,Diesel,5,0.09313317094994282,0.0,Automatic,0.7470030264355509,0.0005068232500007773,0.0005068232500007773,0.00033656862484067603,0.00027128958985128356,Mercedes-Benz,M-Class,51.73466988077675
916,Diesel,5,0.030121787542874184,0.5,Automatic,0.0008500096535019644,7.346625766882433e-10,7.346625766882433e-10,0.0001351736059197847,0.0007285818368833842,Volvo,XC60,11.923829601799538
917,Petrol,5,0.05920365859720634,0.5,Manual,0.29817787016165226,2.630368098163543e-09,2.630368098163543e-09,6.622141300110665e-05,3.157187959827998e-05,Maruti,Ritz,6.1582555912205414
918,Petrol,5,0.07954267534920713,0.0,Manual,0.0022541553938001955,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,7.500107144387777e-05,Honda,City,15.344510462103473
919,Petrol,5,0.1066202714122384,0.5,Manual,0.002780710046412031,3.656441717797019e-10,3.656441717797019e-10,4.437517366053538e-05,3.828626123230332e-05,Hyundai,Grand,-14.7520656094513
920,Petrol,5,0.012824973902669384,0.0,Automatic,0.002755636015335278,1.0585889570568383e-09,1.0585889570568383e-09,0.0001652121850130702,0.0009285846940670582,Lexus,RX,22.451592694885235
921,Petrol,5,0.13348710046229556,0.0,Automatic,0.0023043034559537033,3.6595092024596e-10,3.6595092024596e-10,0.000729118237991566,8.742982042600608e-05,Tata,Nexon,27.98401062177364
922,Petrol,5,0.15985087239648058,0.0,Automatic,0.0019532670208791455,4.5766871165714363e-10,4.5766871165714363e-10,0.0007823684463842084,5.000071429591851e-05,Honda,City,30.48961763401977
923,Petrol,4,0.03506288213948402,0.0,Automatic,0.0007070876763644665,9.122699386517059e-10,9.122699386517059e-10,0.00026829912690139087,0.0010000142859183704,BMW,M2,32.73896509002572
924,Petrol,5,0.07745091216384152,0.0,Manual,0.002780710046412031,3.656441717797019e-10,3.656441717797019e-10,0.005576935286660208,6.342947756396521e-05,Hyundai,Grand,27.209962878440404
925,Diesel,5,0.10301734851120942,0.0,Automatic,0.002148844463277827,6.10429447853697e-10,6.10429447853697e-10,0.012444846779352299,0.00021286018371691025,Hyundai,Tucson,26.239589172346726
926,Petrol,5,0.1251657801859124,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,5.9143702052886474e-05,Maruti,Baleno,16.950652108118838
927,Petrol,4,0.038645921360043745,0.5,Automatic,0.0021714110912469066,6.113496932524713e-10,6.113496932524713e-10,0.00014609672559007033,0.00042857755110787296,Mini,3,0.08491083843743613
928,Petrol,5,0.09313317094994282,0.0,Automatic,0.0010506019021159973,6.092024539886644e-10,6.092024539886644e-10,0.012347221397299121,0.00032714753067900965,Mercedes-Benz,E-Class,15.171089808151063
929,Petrol,5,0.049611771138837794,0.5,Automatic,0.0030665540006870285,4.4693251533810874e-10,4.4693251533810874e-10,0.007037219847581518,0.00010200145716367377,Maruti,Ciaz,7.60652912142655
930,Diesel,5,0.021899885668837302,0.0,Automatic,0.0014267123682673091,8.957055214737664e-10,8.957055214737664e-10,0.01921376750003243,0.0013714481635451936,Mercedes-Benz,S-Class,38.1876401929376
931,Diesel,7,0.05606800218720485,0.0,Automatic,0.7314571271679634,0.9999999999999999,0.9999999999999999,0.0004662806709253179,8.571551022157461e-07,Mercedes-Benz,GLS,75.8177868116794
932,Diesel,5,0.07300690957896305,0.0,Manual,0.004335299973170787,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,9.714424491778454e-05,Maruti,SX4,31.090676318003055
933,Petrol,5,0.04865337774021971,0.0,Automatic,0.002404599580260719,4.5766871165714363e-10,4.5766871165714363e-10,0.0007912434811163155,0.0001421448877841112,Honda,City,36.047178109724086
934,Diesel,5,0.09313317094994282,0.0,Automatic,0.7470030264355509,0.0005068232500007773,0.0005068232500007773,0.00033656862484067603,0.00027128958985128356,Mercedes-Benz,M-Class,51.73466988077675
935,Petrol,7,0.009116667495153353,0.0,Automatic,0.0008525170566096403,9.171779141118361e-10,9.171779141118361e-10,0.022875743369495685,0.0012285889798425694,Audi,Q7,46.64909822747688
936,Petrol,5,0.08276184321717948,0.0,Manual,0.002429673611337474,3.662576687122182e-10,3.662576687122182e-10,0.0005939446320717813,8.314404491492736e-05,Honda,WR-V,30.510579079204707
937,Diesel,5,0.0883571109012278,0.5,Automatic,0.0019858632612789265,6.021472392647272e-10,6.021472392647272e-10,0.01188981576110591,0.00021071729596137088,Audi,Q3,-5.636672042231426
938,Petrol,5,0.11865586320027836,0.0,Manual,0.002705487953181769,3.656441717797019e-10,3.656441717797019e-10,0.005574887201722029,5.857226531807596e-05,Hyundai,i20,13.65815147074243
939,Petrol,5,0.03506288213948402,0.0,Automatic,0.0025149253169984382,4.2638036809881343e-10,4.2638036809881343e-10,0.01005882782637428,0.00037500535721938887,Audi,A4,25.684125135400354
940,Diesel,7,0.09313317094994282,0.5,Automatic,0.0017401377567267356,9.085889570566082e-10,9.085889570566082e-10,0.00015565445530157026,0.0006285804082915471,Audi,Q7,-2.6603039749996475
941,Petrol,5,0.03228314360988219,0.0,Automatic,0.0028358729147808905,4.196319018411344e-10,4.196319018411344e-10,0.0006103293115772097,0.00010885869798139971,Maruti,Ciaz,25.38117119818206
942,Diesel,5,0.01653129194213849,0.0,Automatic,0.0028885283800420738,6.116564417187295e-10,6.116564417187295e-10,0.00010923119670285633,0.000492864183774054,Jaguar,XF,29.956240315999754
943,Petrol,5,0.05272356713227618,0.0,Manual,0.00292864682976488,3.6595092024596e-10,3.6595092024596e-10,0.004565181327200001,4.457206531521879e-05,Nissan,Micra,28.399647246243944
944,Petrol,5,0.1262275687229706,0.0,Manual,0.0023043034559537033,4.5766871165714363e-10,4.5766871165714363e-10,0.8100742567329086,7.071529593279903e-05,Honda,City,60.999696565433
945,Petrol,5,0.12124273002932842,0.0,Manual,0.00292864682976488,3.6595092024596e-10,3.6595092024596e-10,0.004565181327200001,2.828611837311962e-05,Nissan,Micra,13.491615896680756
946,Diesel,5,0.06471541482328377,0.0,Automatic,0.0012511941507300306,9.180981595106105e-10,9.180981595106105e-10,0.001624131355975595,0.0004842926327518965,Jeep,Grand,23.71844041888688
947,Diesel,5,0.06691057314708952,0.5,Automatic,0.0037310158242210125,6.10429447853697e-10,6.10429447853697e-10,0.00011810623143496341,0.0002557179388276975,BMW,3,-1.2381659037840718
948,Diesel,5,0.07320375801560867,0.0,Manual,0.005085013502365734,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,8.957270818154546e-05,Maruti,Ciaz,27.286724643018108
949,Petrol,5,0.06100909678381468,0.5,Manual,0.002780710046412031,3.656441717797019e-10,3.656441717797019e-10,0.005576935286660208,4.214345919227418e-05,Hyundai,Grand,-16.036437706712665
